record_id,hospital_name,ward,supplier_name,category,item_name,received_date,expiry_date,shelf_life_days,days_until_expiry,is_expired,qty_received,qty_remaining,unit_cost_usd,waste_value_usd,procurement_month
REC01691,Sunrise Clinic,General Ward,NovaMed Solutions,Surgical Supply,Wound Dressing Pack,2024-12-27,2026-03-10,438,282,False,71,4,267.16,0.0,2024-12
REC01692,North Medical Center,ICU,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2024-10-11,2026-03-05,510,277,False,138,39,325.92,0.0,2024-10
REC01693,North Medical Center,Emergency,MedLine Supplies Co.,IV Fluid,Normal Saline 500ml,2024-12-02,2025-06-13,193,12,False,392,151,154.49,23327.99,2024-12
REC01694,North Medical Center,ICU,MedLine Supplies Co.,Surgical Supply,Wound Dressing Pack,2024-04-28,2025-06-11,409,10,False,486,124,317.71,39396.04,2024-04
REC01695,Sunrise Clinic,Orthopedics,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2025-04-04,2026-06-21,443,385,False,389,116,397.84,0.0,2025-04
REC01696,Sunrise Clinic,Oncology,NovaMed Solutions,IV Fluid,Mannitol 20%,2024-08-21,2025-02-21,184,-100,True,440,79,51.61,4077.19,2024-08
REC01697,Valley Care Hospital,Cardiology,CarePlus Distributors,PPE,N95 Mask,2024-11-04,2025-11-04,365,156,False,71,12,82.0,0.0,2024-11
REC01698,Metro Health Hub,Pharmacy Store,GlobalMed Imports,PPE,Disposable Gown,2025-01-17,2026-12-09,691,556,False,255,36,425.71,0.0,2025-01
REC01699,Metro Health Hub,General Ward,PharmaDirect Ltd.,Pharmaceutical,Paracetamol 500mg,2024-10-12,2025-08-20,312,80,False,107,9,322.4,0.0,2024-10
REC01700,Sunrise Clinic,Orthopedics,PharmaDirect Ltd.,Surgical Supply,Surgical Gloves L,2025-02-13,2026-03-02,382,274,False,73,9,75.49,0.0,2025-02
REC01701,Metro Health Hub,Orthopedics,NovaMed Solutions,Pharmaceutical,Amlodipine 5mg,2024-05-12,2026-03-20,677,292,False,491,114,71.16,0.0,2024-05
REC01702,City General Hospital,ICU,PharmaDirect Ltd.,PPE,Face Shield,2024-08-01,2026-07-24,722,418,False,151,7,331.57,0.0,2024-08
REC01703,North Medical Center,Orthopedics,GlobalMed Imports,IV Fluid,Mannitol 20%,2024-10-25,2025-04-24,181,-38,True,52,49,421.47,20652.03,2024-10
REC01704,Sunrise Clinic,Emergency,NovaMed Solutions,Surgical Supply,Wound Dressing Pack,2024-11-01,2026-02-07,463,251,False,73,10,364.8,0.0,2024-11
REC01705,City General Hospital,ICU,CarePlus Distributors,Surgical Supply,Wound Dressing Pack,2024-05-24,2026-05-22,728,355,False,137,36,345.87,0.0,2024-05
REC01706,North Medical Center,General Ward,NovaMed Solutions,IV Fluid,Mannitol 20%,2025-02-28,2025-12-21,296,203,False,482,142,446.84,0.0,2025-02
REC01707,Valley Care Hospital,General Ward,CarePlus Distributors,PPE,Disposable Gown,2024-06-12,2025-07-24,407,53,False,308,43,286.66,0.0,2024-06
REC01708,City General Hospital,Emergency,PharmaDirect Ltd.,Surgical Supply,Scalpel Blade 22,2024-10-02,2026-06-12,618,376,False,447,27,2.87,0.0,2024-10
REC01709,North Medical Center,Oncology,PharmaDirect Ltd.,PPE,Surgical Mask Box,2025-02-09,2027-01-19,709,597,False,326,65,329.66,0.0,2025-02
REC01710,City General Hospital,Cardiology,GlobalMed Imports,IV Fluid,Normal Saline 500ml,2024-08-25,2025-09-16,387,107,False,302,49,45.0,0.0,2024-08
REC01711,Metro Health Hub,Cardiology,MedLine Supplies Co.,PPE,Surgical Mask Box,2025-05-19,2026-06-26,403,390,False,368,16,211.52,0.0,2025-05
REC01712,Metro Health Hub,Emergency,MedLine Supplies Co.,IV Fluid,Normal Saline 500ml,2024-11-23,2026-04-16,509,319,False,327,88,136.26,0.0,2024-11
REC01713,Sunrise Clinic,Orthopedics,MedLine Supplies Co.,Surgical Supply,Scalpel Blade 22,2024-11-11,2027-10-24,1077,875,False,441,43,276.21,0.0,2024-11
REC01714,Valley Care Hospital,Oncology,CarePlus Distributors,Surgical Supply,Sterile Drape,2024-10-05,2026-08-16,680,441,False,133,21,148.45,0.0,2024-10
REC01715,Valley Care Hospital,Cardiology,CarePlus Distributors,Pharmaceutical,Omeprazole 20mg,2024-05-10,2025-09-07,485,98,False,371,60,66.37,0.0,2024-05
REC01716,Valley Care Hospital,Cardiology,GlobalMed Imports,PPE,Face Shield,2025-04-20,2026-05-01,376,334,False,337,0,250.08,0.0,2025-04
REC01717,Valley Care Hospital,General Ward,NovaMed Solutions,IV Fluid,Ringer Lactate 1L,2024-08-09,2025-08-31,387,91,False,88,16,89.11,0.0,2024-08
REC01718,Valley Care Hospital,Orthopedics,NovaMed Solutions,Diagnostic Kit,COVID Rapid Test,2024-10-24,2025-06-18,237,17,False,372,97,94.8,9195.6,2024-10
REC01719,Valley Care Hospital,General Ward,CarePlus Distributors,Pharmaceutical,Omeprazole 20mg,2024-12-24,2026-12-20,726,567,False,55,5,299.14,0.0,2024-12
REC01720,Sunrise Clinic,Orthopedics,NovaMed Solutions,Pharmaceutical,Amlodipine 5mg,2025-02-24,2025-12-22,301,204,False,284,5,180.03,0.0,2025-02
REC01721,City General Hospital,Orthopedics,NovaMed Solutions,Pharmaceutical,Amoxicillin 500mg,2024-08-17,2025-08-15,363,75,False,316,13,347.15,0.0,2024-08
REC01722,Valley Care Hospital,Orthopedics,CarePlus Distributors,PPE,Surgical Mask Box,2024-06-16,2026-05-23,706,356,False,467,138,249.1,0.0,2024-06
REC01723,City General Hospital,ICU,PharmaDirect Ltd.,Diagnostic Kit,COVID Rapid Test,2024-08-12,2025-03-11,211,-82,True,278,52,412.05,21426.6,2024-08
REC01724,City General Hospital,Oncology,CarePlus Distributors,Pharmaceutical,Insulin Glargine,2024-11-27,2026-06-29,579,393,False,495,91,291.16,0.0,2024-11
REC01725,Valley Care Hospital,ICU,NovaMed Solutions,Diagnostic Kit,COVID Rapid Test,2024-08-10,2025-02-14,188,-107,True,390,42,195.82,8224.44,2024-08
REC01726,North Medical Center,Cardiology,GlobalMed Imports,IV Fluid,Normal Saline 500ml,2024-06-22,2025-03-11,262,-82,True,499,9,16.48,148.32,2024-06
REC01727,Metro Health Hub,Cardiology,GlobalMed Imports,Pharmaceutical,Amoxicillin 500mg,2025-01-24,2026-04-26,457,329,False,357,76,422.32,0.0,2025-01
REC01728,North Medical Center,ICU,GlobalMed Imports,Diagnostic Kit,Pregnancy Test Kit,2024-08-09,2025-01-30,174,-122,True,243,23,354.86,8161.78,2024-08
REC01729,City General Hospital,Oncology,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-09-20,2025-07-24,307,53,False,487,46,58.39,0.0,2024-09
REC01730,Sunrise Clinic,Oncology,NovaMed Solutions,Surgical Supply,Sterile Drape,2024-10-09,2026-06-30,629,394,False,249,38,244.68,0.0,2024-10
REC01731,City General Hospital,Emergency,GlobalMed Imports,Surgical Supply,Wound Dressing Pack,2024-10-11,2026-04-03,539,306,False,165,20,5.23,0.0,2024-10
REC01732,City General Hospital,General Ward,MedLine Supplies Co.,Diagnostic Kit,Urine Dipstick,2025-01-31,2025-05-29,118,-3,True,251,21,297.14,6239.94,2025-01
REC01733,Valley Care Hospital,Pharmacy Store,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2024-06-29,2025-09-05,433,96,False,267,34,242.39,0.0,2024-06
REC01734,Sunrise Clinic,Emergency,GlobalMed Imports,PPE,Face Shield,2024-08-11,2026-01-24,531,237,False,137,11,264.04,0.0,2024-08
REC01735,City General Hospital,Oncology,MedLine Supplies Co.,Surgical Supply,Sterile Drape,2025-04-01,2026-07-28,483,422,False,238,10,203.26,0.0,2025-04
REC01736,North Medical Center,General Ward,GlobalMed Imports,PPE,N95 Mask,2024-11-18,2026-07-05,594,399,False,282,39,122.99,0.0,2024-11
REC01737,Valley Care Hospital,Oncology,NovaMed Solutions,Surgical Supply,Sterile Drape,2025-03-11,2027-06-02,813,731,False,476,118,55.79,0.0,2025-03
REC01738,City General Hospital,Emergency,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2025-01-09,2025-07-26,198,55,False,168,31,230.97,0.0,2025-01
REC01739,Valley Care Hospital,Emergency,CarePlus Distributors,Pharmaceutical,Paracetamol 500mg,2025-01-31,2026-10-04,611,490,False,172,41,235.72,0.0,2025-01
REC01740,Metro Health Hub,Emergency,MedLine Supplies Co.,Pharmaceutical,Paracetamol 500mg,2024-09-22,2026-08-21,698,446,False,230,22,217.26,0.0,2024-09
REC01741,Metro Health Hub,Oncology,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2025-02-17,2025-06-19,122,18,False,112,38,311.95,11854.1,2025-02
REC01742,Metro Health Hub,Emergency,GlobalMed Imports,Diagnostic Kit,Blood Glucose Strip,2024-09-17,2025-02-05,141,-116,True,492,18,161.92,2914.56,2024-09
REC01743,City General Hospital,Oncology,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-09-10,2025-07-23,316,52,False,353,103,180.38,0.0,2024-09
REC01744,Valley Care Hospital,General Ward,MedLine Supplies Co.,Surgical Supply,Scalpel Blade 22,2025-03-14,2027-04-03,750,671,False,76,19,265.43,0.0,2025-03
REC01745,North Medical Center,General Ward,GlobalMed Imports,Pharmaceutical,Amoxicillin 500mg,2025-04-28,2027-04-23,725,691,False,345,2,240.25,0.0,2025-04
REC01746,Sunrise Clinic,Cardiology,GlobalMed Imports,Surgical Supply,Surgical Gloves L,2024-05-27,2026-12-01,918,548,False,198,57,131.15,0.0,2024-05
REC01747,Metro Health Hub,Oncology,NovaMed Solutions,PPE,Face Shield,2024-07-09,2025-10-04,452,125,False,337,47,371.19,0.0,2024-07
REC01748,Metro Health Hub,Pharmacy Store,NovaMed Solutions,Diagnostic Kit,Blood Glucose Strip,2024-08-30,2024-12-24,116,-159,True,86,61,335.97,20494.17,2024-08
REC01749,Metro Health Hub,ICU,GlobalMed Imports,PPE,N95 Mask,2025-03-13,2027-01-18,676,596,False,490,115,404.67,0.0,2025-03
REC01750,Metro Health Hub,Orthopedics,MedLine Supplies Co.,PPE,Face Shield,2025-01-08,2026-08-13,582,438,False,304,20,236.57,0.0,2025-01
REC01751,Valley Care Hospital,ICU,MedLine Supplies Co.,Pharmaceutical,Metformin 850mg,2024-05-16,2025-06-22,402,21,False,307,97,339.01,32883.97,2024-05
REC01752,City General Hospital,Pharmacy Store,NovaMed Solutions,PPE,Surgical Mask Box,2024-07-14,2026-01-02,537,215,False,345,1,399.66,0.0,2024-07
REC01753,Metro Health Hub,Orthopedics,PharmaDirect Ltd.,PPE,Surgical Mask Box,2025-03-30,2026-09-07,526,463,False,125,35,388.0,0.0,2025-03
REC01754,Sunrise Clinic,Emergency,PharmaDirect Ltd.,Surgical Supply,Sterile Drape,2025-04-07,2027-09-05,881,826,False,433,3,346.54,0.0,2025-04
REC01755,Valley Care Hospital,Emergency,NovaMed Solutions,IV Fluid,Normal Saline 500ml,2024-05-05,2025-08-27,479,87,False,55,7,431.44,0.0,2024-05
REC01756,Valley Care Hospital,Oncology,NovaMed Solutions,IV Fluid,Ringer Lactate 1L,2025-03-15,2026-01-13,304,226,False,71,18,28.93,0.0,2025-03
REC01757,Metro Health Hub,Emergency,CarePlus Distributors,Pharmaceutical,Paracetamol 500mg,2024-05-20,2025-03-21,305,-72,True,500,22,136.45,3001.9,2024-05
REC01758,Sunrise Clinic,Orthopedics,NovaMed Solutions,Pharmaceutical,Amlodipine 5mg,2024-05-31,2026-05-24,723,357,False,121,28,37.79,0.0,2024-05
REC01759,Metro Health Hub,ICU,GlobalMed Imports,IV Fluid,Dextrose 5% 1L,2025-02-04,2026-07-29,540,423,False,370,42,246.19,0.0,2025-02
REC01760,North Medical Center,Oncology,GlobalMed Imports,Diagnostic Kit,Pregnancy Test Kit,2024-06-16,2025-03-04,261,-89,True,172,79,220.59,17426.61,2024-06
REC01761,Valley Care Hospital,Emergency,CarePlus Distributors,Pharmaceutical,Amoxicillin 500mg,2024-11-09,2026-03-01,477,273,False,71,21,62.48,0.0,2024-11
REC01762,North Medical Center,Oncology,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2024-10-01,2026-02-25,512,269,False,259,0,156.04,0.0,2024-10
REC01763,City General Hospital,Orthopedics,CarePlus Distributors,PPE,N95 Mask,2024-11-10,2026-10-25,714,511,False,261,9,18.15,0.0,2024-11
REC01764,City General Hospital,Emergency,NovaMed Solutions,Diagnostic Kit,Blood Glucose Strip,2024-12-02,2025-08-02,243,62,False,71,11,433.59,0.0,2024-12
REC01765,North Medical Center,General Ward,NovaMed Solutions,PPE,N95 Mask,2025-03-14,2026-05-26,438,359,False,299,53,95.82,0.0,2025-03
REC01766,Valley Care Hospital,Oncology,PharmaDirect Ltd.,Pharmaceutical,Amlodipine 5mg,2024-07-02,2025-09-20,445,111,False,320,96,261.61,0.0,2024-07
REC01767,Valley Care Hospital,Pharmacy Store,MedLine Supplies Co.,Pharmaceutical,Paracetamol 500mg,2024-10-24,2025-06-06,225,5,False,405,203,387.6,78682.8,2024-10
REC01768,Sunrise Clinic,ICU,PharmaDirect Ltd.,PPE,Surgical Mask Box,2025-02-23,2026-11-10,625,527,False,282,34,392.35,0.0,2025-02
REC01769,Valley Care Hospital,ICU,MedLine Supplies Co.,Diagnostic Kit,Pregnancy Test Kit,2025-03-14,2026-01-30,322,243,False,60,13,363.2,0.0,2025-03
REC01770,Valley Care Hospital,Cardiology,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2024-05-18,2025-02-28,286,-93,True,307,71,405.76,28808.96,2024-05
REC01771,Metro Health Hub,ICU,GlobalMed Imports,PPE,Disposable Gown,2024-10-08,2026-01-25,474,238,False,257,36,343.04,0.0,2024-10
REC01772,Metro Health Hub,ICU,PharmaDirect Ltd.,Pharmaceutical,Metformin 850mg,2024-05-20,2024-11-24,188,-189,True,228,29,231.91,6725.39,2024-05
REC01773,North Medical Center,General Ward,PharmaDirect Ltd.,PPE,Surgical Mask Box,2024-11-01,2025-11-21,385,173,False,184,4,295.71,0.0,2024-11
REC01774,City General Hospital,ICU,CarePlus Distributors,Pharmaceutical,Paracetamol 500mg,2025-05-05,2026-10-31,544,517,False,187,48,127.58,0.0,2025-05
REC01775,City General Hospital,Orthopedics,CarePlus Distributors,PPE,Face Shield,2025-04-01,2026-08-01,487,426,False,480,141,290.35,0.0,2025-04
REC01776,Valley Care Hospital,Cardiology,PharmaDirect Ltd.,PPE,Face Shield,2025-04-02,2026-11-26,603,543,False,64,18,329.26,0.0,2025-04
REC01777,North Medical Center,Emergency,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2024-08-01,2025-04-28,270,-34,True,90,68,379.29,25791.72,2024-08
REC01778,North Medical Center,Oncology,CarePlus Distributors,Pharmaceutical,Amlodipine 5mg,2024-06-01,2025-07-05,399,34,False,323,79,25.6,0.0,2024-06
REC01779,North Medical Center,ICU,PharmaDirect Ltd.,PPE,Disposable Gown,2025-04-02,2026-04-08,371,311,False,126,34,181.21,0.0,2025-04
REC01780,Metro Health Hub,Orthopedics,NovaMed Solutions,Pharmaceutical,Amoxicillin 500mg,2024-07-22,2025-12-27,523,209,False,85,18,163.77,0.0,2024-07
REC01781,Sunrise Clinic,General Ward,NovaMed Solutions,Pharmaceutical,Amoxicillin 500mg,2024-11-30,2026-09-17,656,473,False,99,15,111.42,0.0,2024-11
REC01782,North Medical Center,Emergency,MedLine Supplies Co.,Pharmaceutical,Amoxicillin 500mg,2024-09-28,2025-11-03,401,155,False,435,8,295.32,0.0,2024-09
REC01783,North Medical Center,Emergency,MedLine Supplies Co.,Pharmaceutical,Metformin 850mg,2024-08-19,2026-03-11,569,283,False,88,20,176.96,0.0,2024-08
REC01784,City General Hospital,Cardiology,MedLine Supplies Co.,Pharmaceutical,Amlodipine 5mg,2024-12-12,2026-03-23,466,295,False,341,21,247.35,0.0,2024-12
REC01785,North Medical Center,Emergency,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2024-12-17,2025-08-28,254,88,False,438,77,133.68,0.0,2024-12
REC01786,City General Hospital,Emergency,MedLine Supplies Co.,Surgical Supply,Surgical Gloves L,2024-06-25,2025-07-10,380,39,False,159,37,123.27,0.0,2024-06
REC01787,Metro Health Hub,Pharmacy Store,GlobalMed Imports,PPE,Face Shield,2024-12-17,2026-10-28,680,514,False,61,6,304.3,0.0,2024-12
REC01788,Valley Care Hospital,ICU,PharmaDirect Ltd.,Diagnostic Kit,COVID Rapid Test,2025-01-27,2025-11-22,299,174,False,288,77,368.71,0.0,2025-01
REC01789,Valley Care Hospital,Pharmacy Store,MedLine Supplies Co.,Diagnostic Kit,Urine Dipstick,2024-06-02,2025-02-26,269,-95,True,68,21,49.83,1046.43,2024-06
REC01790,Valley Care Hospital,Cardiology,NovaMed Solutions,Diagnostic Kit,COVID Rapid Test,2025-02-24,2025-12-18,297,200,False,425,105,116.75,0.0,2025-02
REC01791,Sunrise Clinic,ICU,NovaMed Solutions,IV Fluid,Dextrose 5% 1L,2025-02-02,2025-08-05,184,65,False,319,34,142.1,0.0,2025-02
REC01792,Valley Care Hospital,Emergency,MedLine Supplies Co.,Surgical Supply,Scalpel Blade 22,2024-06-20,2027-01-19,943,597,False,301,37,279.82,0.0,2024-06
REC01793,North Medical Center,General Ward,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2025-04-30,2026-02-07,283,251,False,361,93,282.33,0.0,2025-04
REC01794,North Medical Center,Orthopedics,NovaMed Solutions,Surgical Supply,Sterile Drape,2024-08-19,2027-01-23,887,601,False,70,16,73.08,0.0,2024-08
REC01795,Metro Health Hub,Pharmacy Store,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2025-01-02,2025-07-05,184,34,False,83,5,91.69,0.0,2025-01
REC01796,Metro Health Hub,Emergency,GlobalMed Imports,Pharmaceutical,Amlodipine 5mg,2024-12-05,2025-06-04,181,3,False,60,10,247.97,2479.7,2024-12
REC01797,Valley Care Hospital,ICU,MedLine Supplies Co.,IV Fluid,Mannitol 20%,2025-01-20,2025-07-20,181,49,False,316,73,346.23,0.0,2025-01
REC01798,North Medical Center,Pharmacy Store,CarePlus Distributors,Diagnostic Kit,COVID Rapid Test,2024-10-27,2025-03-13,137,-80,True,435,24,369.63,8871.12,2024-10
REC01799,Sunrise Clinic,Oncology,NovaMed Solutions,Surgical Supply,Scalpel Blade 22,2024-05-08,2026-12-20,956,567,False,248,1,244.95,0.0,2024-05
REC01800,Valley Care Hospital,Orthopedics,GlobalMed Imports,Pharmaceutical,Paracetamol 500mg,2024-10-17,2026-08-19,671,444,False,75,0,414.81,0.0,2024-10
REC01801,Sunrise Clinic,ICU,NovaMed Solutions,Surgical Supply,Suture Kit 3-0,2024-10-12,2026-01-19,464,232,False,99,16,397.37,0.0,2024-10
REC01802,City General Hospital,Emergency,GlobalMed Imports,PPE,Face Shield,2024-06-01,2026-03-21,658,293,False,462,79,69.66,0.0,2024-06
REC01803,Metro Health Hub,Orthopedics,NovaMed Solutions,Pharmaceutical,Amoxicillin 500mg,2024-11-18,2025-12-11,388,193,False,260,3,202.3,0.0,2024-11
REC01804,Valley Care Hospital,Emergency,GlobalMed Imports,PPE,Face Shield,2024-12-28,2026-03-13,440,285,False,416,6,45.23,0.0,2024-12
REC01805,Valley Care Hospital,General Ward,GlobalMed Imports,Pharmaceutical,Metformin 850mg,2024-05-26,2025-02-23,273,-98,True,384,33,232.22,7663.26,2024-05
REC01806,Sunrise Clinic,Emergency,CarePlus Distributors,Pharmaceutical,Metformin 850mg,2024-11-03,2025-09-23,324,114,False,85,15,119.78,0.0,2024-11
REC01807,Sunrise Clinic,ICU,PharmaDirect Ltd.,Surgical Supply,Sterile Drape,2024-06-30,2026-08-25,786,450,False,226,58,10.29,0.0,2024-06
REC01808,North Medical Center,General Ward,GlobalMed Imports,PPE,N95 Mask,2024-08-09,2026-05-17,646,350,False,109,26,422.37,0.0,2024-08
REC01809,Sunrise Clinic,Cardiology,CarePlus Distributors,Diagnostic Kit,COVID Rapid Test,2024-12-27,2025-04-12,106,-50,True,358,27,100.53,2714.31,2024-12
REC01810,North Medical Center,Emergency,PharmaDirect Ltd.,Pharmaceutical,Amoxicillin 500mg,2025-04-09,2026-02-13,310,257,False,284,11,15.76,0.0,2025-04
REC01811,City General Hospital,Cardiology,CarePlus Distributors,PPE,Disposable Gown,2025-04-17,2027-03-18,700,655,False,185,34,322.61,0.0,2025-04
REC01812,Metro Health Hub,Cardiology,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2025-01-28,2025-08-19,203,79,False,385,22,402.49,0.0,2025-01
REC01813,North Medical Center,Pharmacy Store,GlobalMed Imports,Diagnostic Kit,Pregnancy Test Kit,2025-05-10,2025-09-22,135,113,False,53,11,225.9,0.0,2025-05
REC01814,Sunrise Clinic,General Ward,MedLine Supplies Co.,IV Fluid,Dextrose 5% 1L,2025-01-10,2025-08-20,222,80,False,259,68,78.16,0.0,2025-01
REC01815,Metro Health Hub,Oncology,CarePlus Distributors,Surgical Supply,Scalpel Blade 22,2024-06-14,2026-07-22,768,416,False,250,53,317.36,0.0,2024-06
REC01816,Sunrise Clinic,General Ward,NovaMed Solutions,Surgical Supply,Suture Kit 3-0,2025-01-01,2027-09-29,1001,850,False,276,65,385.68,0.0,2025-01
REC01817,City General Hospital,Cardiology,MedLine Supplies Co.,Diagnostic Kit,Pregnancy Test Kit,2024-09-25,2025-03-15,171,-78,True,377,31,164.32,5093.92,2024-09
REC01818,Sunrise Clinic,ICU,GlobalMed Imports,PPE,Face Shield,2024-09-08,2026-01-06,485,219,False,210,34,365.73,0.0,2024-09
REC01819,Valley Care Hospital,Pharmacy Store,GlobalMed Imports,IV Fluid,Mannitol 20%,2024-08-15,2025-03-27,224,-66,True,454,60,379.96,22797.6,2024-08
REC01820,City General Hospital,General Ward,MedLine Supplies Co.,Surgical Supply,Sterile Drape,2025-01-11,2026-01-28,382,241,False,191,51,129.17,0.0,2025-01
REC01821,Metro Health Hub,Emergency,GlobalMed Imports,Pharmaceutical,Insulin Glargine,2024-05-24,2026-04-08,684,311,False,287,31,3.63,0.0,2024-05
REC01822,Metro Health Hub,Orthopedics,MedLine Supplies Co.,Surgical Supply,Sterile Drape,2024-06-10,2026-11-04,877,521,False,320,66,126.56,0.0,2024-06
REC01823,Sunrise Clinic,Oncology,PharmaDirect Ltd.,IV Fluid,Mannitol 20%,2025-01-10,2025-08-29,231,89,False,143,5,74.55,0.0,2025-01
REC01824,Valley Care Hospital,Cardiology,MedLine Supplies Co.,Diagnostic Kit,COVID Rapid Test,2024-05-16,2024-08-29,105,-276,True,255,11,141.65,1558.15,2024-05
REC01825,North Medical Center,ICU,NovaMed Solutions,Surgical Supply,Scalpel Blade 22,2025-03-11,2028-03-10,1095,1013,False,79,6,75.51,0.0,2025-03
REC01826,City General Hospital,Emergency,MedLine Supplies Co.,IV Fluid,Normal Saline 500ml,2025-04-11,2025-10-14,186,135,False,202,58,421.71,0.0,2025-04
REC01827,North Medical Center,General Ward,GlobalMed Imports,IV Fluid,Normal Saline 500ml,2024-07-25,2025-02-13,203,-108,True,372,54,398.14,21499.56,2024-07
REC01828,Metro Health Hub,General Ward,NovaMed Solutions,PPE,N95 Mask,2024-05-18,2026-04-14,696,317,False,195,54,440.24,0.0,2024-05
REC01829,City General Hospital,ICU,CarePlus Distributors,Diagnostic Kit,Urine Dipstick,2025-05-18,2025-11-29,195,181,False,164,21,239.72,0.0,2025-05
REC01830,City General Hospital,Pharmacy Store,PharmaDirect Ltd.,Surgical Supply,Wound Dressing Pack,2024-08-25,2027-02-11,900,620,False,449,119,270.44,0.0,2024-08
REC01831,Metro Health Hub,General Ward,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2024-10-22,2026-01-27,462,240,False,312,14,351.19,0.0,2024-10
